"","ID","Genes","Promoter","CpGs","DE"
"1601","""12_6439184""",".",FALSE,FALSE,FALSE
"1602","""12_6443462""",".",FALSE,FALSE,FALSE
"1603","""12_6455943""",".",FALSE,FALSE,FALSE
"1604","""12_6460897""",".",FALSE,FALSE,FALSE
"1605","""12_6466100""",".",FALSE,FALSE,FALSE
"1606","""12_6468119""",".",FALSE,FALSE,FALSE
"1607","""12_6490804""",".",FALSE,FALSE,FALSE
"1608","""12_6500497""",".",FALSE,FALSE,FALSE
"1609","""12_6503447""",".",FALSE,FALSE,FALSE
"1610","""12_6513549""",".",FALSE,FALSE,FALSE
"1611","""12_6523248""",".",FALSE,FALSE,FALSE
"1612","""12_6525762""",".",FALSE,FALSE,FALSE
"1613","""12_6580414""",".",FALSE,FALSE,FALSE
"1614","""12_6589559""",".",FALSE,FALSE,FALSE
"1615","""12_6606236""",".",FALSE,FALSE,FALSE
"1616","""12_6633363""",".",FALSE,FALSE,FALSE
"1617","""12_6637679""",".",FALSE,FALSE,FALSE
"1618","""12_6639882""",".",FALSE,FALSE,FALSE
"1619","""12_6645917""",".",FALSE,FALSE,FALSE
"1620","""12_6658368""",".",FALSE,FALSE,FALSE
"1621","""12_6692988""",".",FALSE,FALSE,FALSE
"1622","""12_6700504""",".",FALSE,FALSE,FALSE
"1623","""12_6704540""",".",FALSE,FALSE,FALSE
"1624","""12_6710290""",".",FALSE,FALSE,FALSE
"1625","""12_6776626""",".",FALSE,FALSE,FALSE
"1626","""12_6777381""",".",FALSE,FALSE,FALSE
"1627","""12_6800741""",".",FALSE,FALSE,FALSE
"1628","""12_6801641""",".",FALSE,FALSE,FALSE
"1629","""12_6833420""",".",FALSE,FALSE,FALSE
"1630","""12_6836028""",".",FALSE,FALSE,FALSE
"1631","""12_6837434""",".",FALSE,FALSE,FALSE
"1632","""12_6840876""",".",FALSE,FALSE,FALSE
"1633","""12_6848705""",".",FALSE,FALSE,FALSE
"1634","""12_6869045""",".",FALSE,FALSE,FALSE
"1635","""12_6883919""",".",FALSE,FALSE,FALSE
"1636","""12_6901850""",".",FALSE,FALSE,FALSE
"1637","""12_6905539""",".",FALSE,FALSE,FALSE
"1638","""12_6905770""",".",FALSE,FALSE,FALSE
"1639","""12_6908498""",".",FALSE,FALSE,FALSE
"1640","""12_6964791""",".",FALSE,FALSE,FALSE
"1641","""12_6994880""",".",FALSE,FALSE,FALSE
"1642","""12_7036349""",".",FALSE,FALSE,FALSE
"1643","""12_7040216""",".",FALSE,FALSE,FALSE
"1644","""12_7083462""",".",FALSE,FALSE,FALSE
"1645","""12_7108661""",".",FALSE,FALSE,FALSE
"1646","""12_7111461""",".",FALSE,FALSE,FALSE
"1647","""12_7115108""",".",FALSE,FALSE,FALSE
"1648","""12_7115368""",".",FALSE,FALSE,FALSE
"1649","""12_7115554""",".",FALSE,FALSE,FALSE
"1650","""12_7121859""",".",FALSE,FALSE,FALSE
"1651","""12_7174228""",".",FALSE,FALSE,FALSE
"1652","""12_7290837""",".",FALSE,FALSE,FALSE
"1653","""12_49660945""",".",FALSE,FALSE,FALSE
"1654","""12_49662574""",".",FALSE,FALSE,FALSE
"1655","""12_49668760""",".",FALSE,FALSE,FALSE
"1656","""12_49669831""",".",FALSE,FALSE,FALSE
"1657","""12_49670079""",".",FALSE,FALSE,FALSE
"1658","""12_49698372""",".",FALSE,FALSE,FALSE
"1659","""12_49708726""",".",FALSE,FALSE,FALSE
"1660","""12_49709620""",".",FALSE,FALSE,FALSE
"1661","""12_49720279""",".",FALSE,FALSE,FALSE
"1662","""12_49731693""",".",FALSE,FALSE,FALSE
"1663","""12_49742815""",".",FALSE,FALSE,FALSE
"1664","""12_49743165""",".",FALSE,FALSE,FALSE
"1665","""12_49750374""",".",FALSE,FALSE,FALSE
"1666","""12_49750967""",".",FALSE,FALSE,FALSE
"1667","""12_49751314""",".",FALSE,FALSE,FALSE
"1668","""13_30281040""",".",FALSE,FALSE,FALSE
"1669","""13_30683402""",".",FALSE,FALSE,FALSE
"1670","""13_30688339""",".",FALSE,FALSE,FALSE
"1671","""13_30689848""",".",FALSE,FALSE,FALSE
"1672","""13_30691555""",".",FALSE,FALSE,FALSE
"1673","""13_31037009""",".",FALSE,FALSE,FALSE
"1674","""14_23440380""",".",FALSE,FALSE,FALSE
"1675","""14_23441666""",".",FALSE,FALSE,FALSE
"1676","""14_23452437""",".",FALSE,FALSE,FALSE
"1677","""14_23454156""",".",FALSE,FALSE,FALSE
"1678","""14_23454899""",".",FALSE,FALSE,FALSE
"1679","""14_23458524""",".",FALSE,FALSE,FALSE
"1680","""14_23462801""",".",FALSE,FALSE,FALSE
"1681","""14_23532568""",".",FALSE,FALSE,FALSE
"1682","""14_23631714""",".",FALSE,FALSE,FALSE
"1683","""14_23654827""",".",FALSE,FALSE,FALSE
"1684","""14_23659139""",".",FALSE,FALSE,FALSE
"1685","""14_23664033""",".",FALSE,FALSE,FALSE
"1686","""14_23674365""",".",FALSE,FALSE,FALSE
"1687","""14_23741947""",".",FALSE,FALSE,FALSE
"1688","""14_23744671""",".",FALSE,FALSE,FALSE
"1689","""14_23754113""",".",FALSE,FALSE,FALSE
"1690","""14_23796208""",".",FALSE,FALSE,FALSE
"1691","""14_23799086""",".",FALSE,FALSE,FALSE
"1692","""14_102427989""",".",FALSE,FALSE,FALSE
"1693","""14_102982769""",".",FALSE,FALSE,FALSE
"1694","""14_102993812""",".",FALSE,FALSE,FALSE
"1695","""14_103111054""",".",FALSE,FALSE,FALSE
"1696","""14_103129199""",".",FALSE,FALSE,FALSE
"1697","""14_103130173""",".",FALSE,FALSE,FALSE
"1698","""14_103136609""",".",FALSE,FALSE,FALSE
"1699","""14_103142117""",".",FALSE,FALSE,FALSE
"1700","""14_103148389""",".",FALSE,FALSE,FALSE
"1701","""14_103148836""",".",FALSE,FALSE,FALSE
"1702","""14_103151478""",".",FALSE,FALSE,FALSE
"1703","""14_103152816""",".",FALSE,FALSE,FALSE
"1704","""14_103160500""",".",FALSE,FALSE,FALSE
"1705","""14_103163210""",".",FALSE,FALSE,FALSE
"1706","""14_103164848""",".",FALSE,FALSE,FALSE
"1707","""14_103169831""",".",FALSE,FALSE,FALSE
"1708","""14_103175623""",".",FALSE,FALSE,FALSE
"1709","""14_103176084""",".",FALSE,FALSE,FALSE
"1710","""14_103178299""",".",FALSE,FALSE,FALSE
"1711","""14_103194966""",".",FALSE,FALSE,FALSE
"1712","""14_103195399""",".",FALSE,FALSE,FALSE
"1713","""14_103226453""",".",FALSE,FALSE,FALSE
"1714","""14_103233814""",".",FALSE,FALSE,FALSE
"1715","""14_103257105""",".",FALSE,FALSE,FALSE
"1716","""14_103261359""",".",FALSE,FALSE,FALSE
"1717","""14_103316146""",".",FALSE,FALSE,FALSE
"1718","""14_103337746""",".",FALSE,FALSE,FALSE
"1719","""14_103340130""",".",FALSE,FALSE,FALSE
"1720","""14_103355451""",".",FALSE,FALSE,FALSE
"1721","""14_103410671""",".",FALSE,FALSE,FALSE
"1722","""14_103557107""",".",FALSE,FALSE,FALSE
"1723","""16_104232""",".",FALSE,FALSE,FALSE
"1724","""16_110869""",".",FALSE,FALSE,FALSE
"1725","""16_112847""",".",FALSE,FALSE,FALSE
"1726","""16_115912""",".",FALSE,FALSE,FALSE
"1727","""16_116691""",".",FALSE,FALSE,FALSE
"1728","""16_124057""",".",FALSE,FALSE,FALSE
"1729","""16_146218""",".",FALSE,FALSE,FALSE
"1730","""16_147750""",".",FALSE,FALSE,FALSE
"1731","""16_150249""",".",FALSE,FALSE,FALSE
"1732","""16_151498""",".",FALSE,FALSE,FALSE
"1733","""16_155257""",".",FALSE,FALSE,FALSE
"1734","""16_160531""",".",FALSE,FALSE,FALSE
"1735","""16_164688""",".",FALSE,FALSE,FALSE
"1736","""16_191221""",".",FALSE,FALSE,FALSE
"1737","""16_231770""",".",FALSE,FALSE,FALSE
"1738","""16_249074""",".",FALSE,FALSE,FALSE
"1739","""16_263353""",".",FALSE,FALSE,FALSE
"1740","""16_285341""",".",FALSE,FALSE,FALSE
"1741","""16_295762""",".",FALSE,FALSE,FALSE
"1742","""16_1719372""",".",FALSE,FALSE,FALSE
"1743","""16_1744796""",".",FALSE,FALSE,FALSE
"1744","""16_391940""",".",FALSE,FALSE,FALSE
"1745","""16_4478596""",".",FALSE,FALSE,FALSE
"1746","""16_4494813""",".",FALSE,FALSE,FALSE
"1747","""16_4527994""",".",FALSE,FALSE,FALSE
"1748","""16_4533099""",".",FALSE,FALSE,FALSE
"1749","""16_4555258""",".",FALSE,FALSE,FALSE
"1750","""16_4557564""",".",FALSE,FALSE,FALSE
"1751","""16_4558642""",".",FALSE,FALSE,FALSE
"1752","""16_4565088""",".",FALSE,FALSE,FALSE
"1753","""16_4567129""",".",FALSE,FALSE,FALSE
"1754","""16_4570706""",".",FALSE,FALSE,FALSE
"1755","""16_4573552""",".",FALSE,FALSE,FALSE
"1756","""16_4574489""",".",FALSE,FALSE,FALSE
"1757","""16_4684950""",".",FALSE,FALSE,FALSE
"1758","""16_4690912""",".",FALSE,FALSE,FALSE
"1759","""16_29872263""",".",FALSE,FALSE,FALSE
"1760","""16_29984356""",".",FALSE,FALSE,FALSE
"1761","""16_29986877""",".",FALSE,FALSE,FALSE
"1762","""16_30008234""",".",FALSE,FALSE,FALSE
"1763","""16_30060726""",".",FALSE,FALSE,FALSE
"1764","""16_30063260""",".",FALSE,FALSE,FALSE
"1765","""16_30065590""",".",FALSE,FALSE,FALSE
"1766","""16_30087897""",".",FALSE,FALSE,FALSE
"1767","""16_30088079""",".",FALSE,FALSE,FALSE
"1768","""16_30089474""",".",FALSE,FALSE,FALSE
"1769","""16_30114503""",".",FALSE,FALSE,FALSE
"1770","""16_30126896""",".",FALSE,FALSE,FALSE
"1771","""16_30127852""",".",FALSE,FALSE,FALSE
"1772","""16_30128498""",".",FALSE,FALSE,FALSE
"1773","""16_30369356""",".",FALSE,FALSE,FALSE
"1774","""16_30375855""",".",FALSE,FALSE,FALSE
"1775","""16_30378103""",".",FALSE,FALSE,FALSE
"1776","""16_30390016""",".",FALSE,FALSE,FALSE
"1777","""16_30402492""",".",FALSE,FALSE,FALSE
"1778","""16_30403990""",".",FALSE,FALSE,FALSE
"1779","""16_30407809""",".",FALSE,FALSE,FALSE
"1780","""16_30414270""",".",FALSE,FALSE,FALSE
"1781","""16_30425870""",".",FALSE,FALSE,FALSE
"1782","""16_30436075""",".",FALSE,FALSE,FALSE
"1783","""16_30451491""",".",FALSE,FALSE,FALSE
"1784","""16_30462200""",".",FALSE,FALSE,FALSE
"1785","""16_30525029""",".",FALSE,FALSE,FALSE
"1786","""16_30529440""",".",FALSE,FALSE,FALSE
"1787","""16_30640801""",".",FALSE,FALSE,FALSE
"1788","""16_30641878""",".",FALSE,FALSE,FALSE
"1789","""16_30645648""",".",FALSE,FALSE,FALSE
"1790","""16_30701399""",".",FALSE,FALSE,FALSE
"1791","""16_30886041""",".",FALSE,FALSE,FALSE
"1792","""16_30977969""",".",FALSE,FALSE,FALSE
"1793","""16_31048052""",".",FALSE,FALSE,FALSE
"1794","""16_31057317""",".",FALSE,FALSE,FALSE
"1795","""16_31061529""",".",FALSE,FALSE,FALSE
"1796","""16_31083127""",".",FALSE,FALSE,FALSE
"1797","""16_31133605""",".",FALSE,FALSE,FALSE
"1798","""16_31168296""",".",FALSE,FALSE,FALSE
"1799","""16_31182771""",".",FALSE,FALSE,FALSE
"1800","""16_31198087""",".",FALSE,FALSE,FALSE
"1801","""16_31201956""",".",FALSE,FALSE,FALSE
"1802","""16_31207720""",".",FALSE,FALSE,FALSE
"1803","""16_31259607""",".",FALSE,FALSE,FALSE
"1804","""16_31262359""",".",FALSE,FALSE,FALSE
"1805","""16_31277680""",".",FALSE,FALSE,FALSE
"1806","""16_31306136""",".",FALSE,FALSE,FALSE
"1807","""16_31307133""",".",FALSE,FALSE,FALSE
"1808","""16_31329967""",".",FALSE,FALSE,FALSE
"1809","""16_31343766""",".",FALSE,FALSE,FALSE
"1810","""16_31343950""",".",FALSE,FALSE,FALSE
"1811","""16_31345582""",".",FALSE,FALSE,FALSE
"1812","""16_31357713""",".",FALSE,FALSE,FALSE
"1813","""16_31378176""",".",FALSE,FALSE,FALSE
"1814","""16_31386779""",".",FALSE,FALSE,FALSE
"1815","""16_31387995""",".",FALSE,FALSE,FALSE
"1816","""16_31394990""",".",FALSE,FALSE,FALSE
"1817","""16_31396918""",".",FALSE,FALSE,FALSE
"1818","""16_31404740""",".",FALSE,FALSE,FALSE
"1819","""16_31410507""",".",FALSE,FALSE,FALSE
"1820","""16_31417766""",".",FALSE,FALSE,FALSE
"1821","""16_31428773""",".",FALSE,FALSE,FALSE
"1822","""16_31440442""",".",FALSE,FALSE,FALSE
"1823","""16_31440985""",".",FALSE,FALSE,FALSE
"1824","""16_31445673""",".",FALSE,FALSE,FALSE
"1825","""16_31456520""",".",FALSE,FALSE,FALSE
"1826","""16_31462787""",".",FALSE,FALSE,FALSE
"1827","""16_31469798""",".",FALSE,FALSE,FALSE
"1828","""16_31472160""",".",FALSE,FALSE,FALSE
"1829","""16_31474222""",".",FALSE,FALSE,FALSE
"1830","""16_31707649""",".",FALSE,FALSE,FALSE
"1831","""16_31713410""",".",FALSE,FALSE,FALSE
"1832","""16_31864442""",".",FALSE,FALSE,FALSE
"1833","""16_31868344""",".",FALSE,FALSE,FALSE
"1834","""16_31868870""",".",FALSE,FALSE,FALSE
"1835","""16_31878285""",".",FALSE,FALSE,FALSE
"1836","""16_31892513""",".",FALSE,FALSE,FALSE
"1837","""16_83833872""",".",FALSE,FALSE,FALSE
"1838","""16_83843827""",".",FALSE,FALSE,FALSE
"1839","""16_83846602""",".",FALSE,FALSE,FALSE
"1840","""16_83853258""",".",FALSE,FALSE,FALSE
"1841","""16_83854007""",".",FALSE,FALSE,FALSE
"1842","""16_83919539""",".",FALSE,FALSE,FALSE
"1843","""16_83939531""",".",FALSE,FALSE,FALSE
"1844","""16_83960766""",".",FALSE,FALSE,FALSE
"1845","""16_83961912""",".",FALSE,FALSE,FALSE
"1846","""16_83965981""",".",FALSE,FALSE,FALSE
"1847","""16_83967671""",".",FALSE,FALSE,FALSE
"1848","""16_83988292""",".",FALSE,FALSE,FALSE
"1849","""16_84008329""",".",FALSE,FALSE,FALSE
"1850","""16_84009578""",".",FALSE,FALSE,FALSE
"1851","""16_84009910""",".",FALSE,FALSE,FALSE
"1852","""16_84010996""",".",FALSE,FALSE,FALSE
"1853","""16_84022563""",".",FALSE,FALSE,FALSE
"1854","""16_84092790""",".",FALSE,FALSE,FALSE
"1855","""16_84099191""",".",FALSE,FALSE,FALSE
"1856","""16_84103261""",".",FALSE,FALSE,FALSE
"1857","""16_84110472""",".",FALSE,FALSE,FALSE
"1858","""16_84111535""",".",FALSE,FALSE,FALSE
"1859","""16_84116111""",".",FALSE,FALSE,FALSE
"1860","""16_84119235""",".",FALSE,FALSE,FALSE
"1861","""16_84119615""",".",FALSE,FALSE,FALSE
"1862","""16_84121791""",".",FALSE,FALSE,FALSE
"1863","""16_84125947""",".",FALSE,FALSE,FALSE
"1864","""16_84130912""",".",FALSE,FALSE,FALSE
"1865","""16_84135174""",".",FALSE,FALSE,FALSE
"1866","""16_84498266""",".",FALSE,FALSE,FALSE
"1867","""16_84499606""",".",FALSE,FALSE,FALSE
"1868","""16_84502388""",".",FALSE,FALSE,FALSE
"1869","""16_84512129""",".",FALSE,FALSE,FALSE
"1870","""16_84519842""",".",FALSE,FALSE,FALSE
"1871","""16_84536212""",".",FALSE,FALSE,FALSE
"1872","""16_84539971""",".",FALSE,FALSE,FALSE
"1873","""16_84734407""",".",FALSE,FALSE,FALSE
"1874","""16_84734879""",".",FALSE,FALSE,FALSE
"1875","""16_84756898""",".",FALSE,FALSE,FALSE
"1876","""16_84766809""",".",FALSE,FALSE,FALSE
"1877","""16_84768160""",".",FALSE,FALSE,FALSE
"1878","""16_84772390""",".",FALSE,FALSE,FALSE
"1879","""16_84782306""",".",FALSE,FALSE,FALSE
"1880","""16_85063749""",".",FALSE,FALSE,FALSE
"1881","""16_84183897""",".",FALSE,FALSE,FALSE
"1882","""16_84269487""",".",FALSE,FALSE,FALSE
"1883","""16_84296229""",".",FALSE,FALSE,FALSE
"1884","""16_84297861""",".",FALSE,FALSE,FALSE
"1885","""16_84302688""",".",FALSE,FALSE,FALSE
"1886","""16_84322527""",".",FALSE,FALSE,FALSE
"1887","""16_84626157""",".",FALSE,FALSE,FALSE
"1888","""16_84639572""",".",FALSE,FALSE,FALSE
"1889","""16_84656751""",".",FALSE,FALSE,FALSE
"1890","""16_84672119""",".",FALSE,FALSE,FALSE
"1891","""16_84683597""",".",FALSE,FALSE,FALSE
"1892","""16_84690656""",".",FALSE,FALSE,FALSE
"1893","""16_84723971""",".",FALSE,FALSE,FALSE
"1894","""16_84737629""",".",FALSE,FALSE,FALSE
"1895","""16_84757173""",".",FALSE,FALSE,FALSE
"1896","""16_84769327""",".",FALSE,FALSE,FALSE
"1897","""16_84774930""",".",FALSE,FALSE,FALSE
"1898","""16_84775834""",".",FALSE,FALSE,FALSE
"1899","""16_84780543""",".",FALSE,FALSE,FALSE
"1900","""16_84788050""",".",FALSE,FALSE,FALSE
"1901","""16_84791135""",".",FALSE,FALSE,FALSE
"1902","""17_2""",".",FALSE,FALSE,FALSE
"1903","""17_263866""",".",FALSE,FALSE,FALSE
"1904","""17_290033""",".",FALSE,FALSE,FALSE
"1905","""17_418948""",".",FALSE,FALSE,FALSE
"1906","""17_424587""",".",FALSE,FALSE,FALSE
"1907","""17_431278""",".",FALSE,FALSE,FALSE
"1908","""17_431803""",".",FALSE,FALSE,FALSE
"1909","""17_433932""",".",FALSE,FALSE,FALSE
"1910","""17_441866""",".",FALSE,FALSE,FALSE
"1911","""17_444240""",".",FALSE,FALSE,FALSE
"1912","""17_456019""",".",FALSE,FALSE,FALSE
"1913","""17_459810""",".",FALSE,FALSE,FALSE
"1914","""17_463344""",".",FALSE,FALSE,FALSE
"1915","""17_466988""",".",FALSE,FALSE,FALSE
"1916","""17_468802""",".",FALSE,FALSE,FALSE
"1917","""17_469737""",".",FALSE,FALSE,FALSE
"1918","""17_495890""",".",FALSE,FALSE,FALSE
"1919","""17_503333""",".",FALSE,FALSE,FALSE
"1920","""17_504800""",".",FALSE,FALSE,FALSE
"1921","""17_505129""",".",FALSE,FALSE,FALSE
"1922","""17_507099""",".",FALSE,FALSE,FALSE
"1923","""17_507271""",".",FALSE,FALSE,FALSE
"1924","""17_510344""",".",FALSE,FALSE,FALSE
"1925","""17_511257""",".",FALSE,FALSE,FALSE
"1926","""17_511561""",".",FALSE,FALSE,FALSE
"1927","""17_527854""",".",FALSE,FALSE,FALSE
"1928","""17_542459""",".",FALSE,FALSE,FALSE
"1929","""17_553907""",".",FALSE,FALSE,FALSE
"1930","""17_557036""",".",FALSE,FALSE,FALSE
"1931","""17_564216""",".",FALSE,FALSE,FALSE
"1932","""17_570522""",".",FALSE,FALSE,FALSE
"1933","""17_580138""",".",FALSE,FALSE,FALSE
"1934","""17_594638""",".",FALSE,FALSE,FALSE
"1935","""17_595579""",".",FALSE,FALSE,FALSE
"1936","""17_597095""",".",FALSE,FALSE,FALSE
"1937","""17_597326""",".",FALSE,FALSE,FALSE
"1938","""17_598087""",".",FALSE,FALSE,FALSE
"1939","""17_601985""",".",FALSE,FALSE,FALSE
"1940","""17_603865""",".",FALSE,FALSE,FALSE
"1941","""17_612289""",".",FALSE,FALSE,FALSE
"1942","""17_618551""",".",FALSE,FALSE,FALSE
"1943","""17_637677""",".",FALSE,FALSE,FALSE
"1944","""17_641016""",".",FALSE,FALSE,FALSE
"1945","""17_662567""",".",FALSE,FALSE,FALSE
"1946","""17_2335880""",".",FALSE,FALSE,FALSE
"1947","""17_2367331""",".",FALSE,FALSE,FALSE
"1948","""17_2370394""",".",FALSE,FALSE,FALSE
"1949","""17_2373462""",".",FALSE,FALSE,FALSE
"1950","""17_2379227""",".",FALSE,FALSE,FALSE
"1951","""17_2381777""",".",FALSE,FALSE,FALSE
"1952","""17_2382622""",".",FALSE,FALSE,FALSE
"1953","""17_2383700""",".",FALSE,FALSE,FALSE
"1954","""17_2386494""",".",FALSE,FALSE,FALSE
"1955","""17_2387425""",".",FALSE,FALSE,FALSE
"1956","""17_2388370""",".",FALSE,FALSE,FALSE
"1957","""17_2393096""",".",FALSE,FALSE,FALSE
"1958","""17_2571064""",".",FALSE,FALSE,FALSE
"1959","""17_2944856""",".",FALSE,FALSE,FALSE
"1960","""17_3906764""",".",FALSE,FALSE,FALSE
"1961","""17_3908978""",".",FALSE,FALSE,FALSE
"1962","""17_3918354""",".",FALSE,FALSE,FALSE
"1963","""17_3920443""",".",FALSE,FALSE,FALSE
"1964","""17_3936013""",".",FALSE,FALSE,FALSE
"1965","""17_3938539""",".",FALSE,FALSE,FALSE
"1966","""17_3947089""",".",FALSE,FALSE,FALSE
"1967","""17_3957002""",".",FALSE,FALSE,FALSE
"1968","""17_3971522""",".",FALSE,FALSE,FALSE
"1969","""17_3975595""",".",FALSE,FALSE,FALSE
"1970","""17_3977271""",".",FALSE,FALSE,FALSE
"1971","""17_3999155""",".",FALSE,FALSE,FALSE
"1972","""17_4013335""",".",FALSE,FALSE,FALSE
"1973","""17_6564954""",".",FALSE,FALSE,FALSE
"1974","""17_6803449""",".",FALSE,FALSE,FALSE
"1975","""17_6816074""",".",FALSE,FALSE,FALSE
"1976","""17_6817640""",".",FALSE,FALSE,FALSE
"1977","""17_6818610""",".",FALSE,FALSE,FALSE
"1978","""17_6819249""",".",FALSE,FALSE,FALSE
"1979","""17_6941133""",".",FALSE,FALSE,FALSE
"1980","""17_7018551""",".",FALSE,FALSE,FALSE
"1981","""17_7025503""",".",FALSE,FALSE,FALSE
"1982","""17_7027884""",".",FALSE,FALSE,FALSE
"1983","""17_7035392""",".",FALSE,FALSE,FALSE
"1984","""17_7042153""",".",FALSE,FALSE,FALSE
"1985","""17_7043033""",".",FALSE,FALSE,FALSE
"1986","""17_7043845""",".",FALSE,FALSE,FALSE
"1987","""17_7049582""",".",FALSE,FALSE,FALSE
"1988","""17_7056028""",".",FALSE,FALSE,FALSE
"1989","""17_7064240""",".",FALSE,FALSE,FALSE
"1990","""17_7064806""",".",FALSE,FALSE,FALSE
"1991","""17_7071055""",".",FALSE,FALSE,FALSE
"1992","""17_7073544""",".",FALSE,FALSE,FALSE
"1993","""17_7081602""",".",FALSE,FALSE,FALSE
"1994","""17_7087594""",".",FALSE,FALSE,FALSE
"1995","""17_7088111""",".",FALSE,FALSE,FALSE
"1996","""17_7105343""",".",FALSE,FALSE,FALSE
"1997","""17_7113469""",".",FALSE,FALSE,FALSE
"1998","""17_7129234""",".",FALSE,FALSE,FALSE
"1999","""17_7131682""",".",FALSE,FALSE,FALSE
"2000","""17_7217700""",".",FALSE,FALSE,FALSE
"2001","""17_7225399""",".",FALSE,FALSE,FALSE
"2002","""17_7229333""",".",FALSE,FALSE,FALSE
"2003","""17_7247885""",".",FALSE,FALSE,FALSE
"2004","""17_7293896""",".",FALSE,FALSE,FALSE
"2005","""17_7391204""",".",FALSE,FALSE,FALSE
"2006","""17_7440819""",".",FALSE,FALSE,FALSE
"2007","""17_7495224""",".",FALSE,FALSE,FALSE
"2008","""17_73647826""",".",FALSE,FALSE,FALSE
"2009","""17_73734221""",".",FALSE,FALSE,FALSE
"2010","""17_73738487""",".",FALSE,FALSE,FALSE
"2011","""17_73739067""",".",FALSE,FALSE,FALSE
"2012","""17_73743031""",".",FALSE,FALSE,FALSE
"2013","""18_823967""",".",FALSE,FALSE,FALSE
"2014","""18_2546379""",".",FALSE,FALSE,FALSE
"2015","""18_2547995""",".",FALSE,FALSE,FALSE
"2016","""18_2549212""",".",FALSE,FALSE,FALSE
"2017","""18_2550671""",".",FALSE,FALSE,FALSE
"2018","""18_2557628""",".",FALSE,FALSE,FALSE
"2019","""18_2558694""",".",FALSE,FALSE,FALSE
"2020","""18_2563053""",".",FALSE,FALSE,FALSE
"2021","""18_2564027""",".",FALSE,FALSE,FALSE
"2022","""18_2573444""",".",FALSE,FALSE,FALSE
"2023","""18_2586970""",".",FALSE,FALSE,FALSE
"2024","""18_2587529""",".",FALSE,FALSE,FALSE
"2025","""18_2589181""",".",FALSE,FALSE,FALSE
"2026","""18_2589417""",".",FALSE,FALSE,FALSE
"2027","""18_2591223""",".",FALSE,FALSE,FALSE
"2028","""18_2591702""",".",FALSE,FALSE,FALSE
"2029","""18_2602213""",".",FALSE,FALSE,FALSE
"2030","""18_2602958""",".",FALSE,FALSE,FALSE
"2031","""18_2605912""",".",FALSE,FALSE,FALSE
"2032","""18_2608153""",".",FALSE,FALSE,FALSE
"2033","""18_2609166""",".",FALSE,FALSE,FALSE
"2034","""18_2610517""",".",FALSE,FALSE,FALSE
"2035","""18_2611510""",".",FALSE,FALSE,FALSE
"2036","""18_2637095""",".",FALSE,FALSE,FALSE
"2037","""18_2642383""",".",FALSE,FALSE,FALSE
"2038","""18_2738359""",".",FALSE,FALSE,FALSE
"2039","""18_2752738""",".",FALSE,FALSE,FALSE
"2040","""18_2776649""",".",FALSE,FALSE,FALSE
"2041","""18_2780536""",".",FALSE,FALSE,FALSE
"2042","""18_2800302""",".",FALSE,FALSE,FALSE
"2043","""18_2951347""",".",FALSE,FALSE,FALSE
"2044","""18_2953505""",".",FALSE,FALSE,FALSE
"2045","""18_2962925""",".",FALSE,FALSE,FALSE
"2046","""18_2969163""",".",FALSE,FALSE,FALSE
"2047","""18_2971538""",".",FALSE,FALSE,FALSE
"2048","""18_2977223""",".",FALSE,FALSE,FALSE
"2049","""18_2993817""",".",FALSE,FALSE,FALSE
"2050","""18_2995960""",".",FALSE,FALSE,FALSE
"2051","""18_3177304""",".",FALSE,FALSE,FALSE
"2052","""18_3251153""",".",FALSE,FALSE,FALSE
"2053","""18_3252545""",".",FALSE,FALSE,FALSE
"2054","""18_3252769""",".",FALSE,FALSE,FALSE
"2055","""18_3254263""",".",FALSE,FALSE,FALSE
"2056","""18_3255294""",".",FALSE,FALSE,FALSE
"2057","""18_3267362""",".",FALSE,FALSE,FALSE
"2058","""18_3451290""",".",FALSE,FALSE,FALSE
"2059","""19_1981374""",".",FALSE,FALSE,FALSE
"2060","""19_2437457""",".",FALSE,FALSE,FALSE
"2061","""19_2594686""",".",FALSE,FALSE,FALSE
"2062","""19_2755078""",".",FALSE,FALSE,FALSE
"2063","""19_2239500""",".",FALSE,FALSE,FALSE
"2064","""19_9733656""",".",FALSE,FALSE,FALSE
"2065","""19_9985795""",".",FALSE,FALSE,FALSE
"2066","""19_10027074""",".",FALSE,FALSE,FALSE
"2067","""19_10035488""",".",FALSE,FALSE,FALSE
"2068","""19_10039509""",".",FALSE,FALSE,FALSE
"2069","""19_10043065""",".",FALSE,FALSE,FALSE
"2070","""19_10049458""",".",FALSE,FALSE,FALSE
"2071","""19_10052444""",".",FALSE,FALSE,FALSE
"2072","""19_10179796""",".",FALSE,FALSE,FALSE
"2073","""19_10182543""",".",FALSE,FALSE,FALSE
"2074","""19_10244928""",".",FALSE,FALSE,FALSE
"2075","""19_10251841""",".",FALSE,FALSE,FALSE
"2076","""19_10258851""",".",FALSE,FALSE,FALSE
"2077","""19_10307290""",".",FALSE,FALSE,FALSE
"2078","""19_10355300""",".",FALSE,FALSE,FALSE
"2079","""19_10448788""",".",FALSE,FALSE,FALSE
"2080","""19_10467638""",".",FALSE,FALSE,FALSE
"2081","""19_10477841""",".",FALSE,FALSE,FALSE
"2082","""19_10497952""",".",FALSE,FALSE,FALSE
"2083","""19_10503067""",".",FALSE,FALSE,FALSE
"2084","""19_10515731""",".",FALSE,FALSE,FALSE
